Measured Depth m,Average Rotary Speed rpm,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,Corrected Hookload kkgf,Mud Density Out g/cm3,Average Hookload kkgf,Total Hookload kkgf,ROPIH s/m,Lag Depth (TVD) m,Total Vertical Depth m,Mud Density In g/cm3,Mud Density In g/cm3.1,Averaged WOB kkgf,Hole Depth (TVD) m
1065.508,,,,,,,,,,,,,,
1065.581,193.5,128.6886912927,,87.9016653823,,87.9016653823,99.3140494115,,,,1.19826420479462,,,940.7612376
1065.651,,,,,,,,,,,,,,
1065.721,,,,,,,,,,,,,,
1065.733,193.61,128.6977631401,,87.4571448597,,87.4571448597,99.3140494115,,,,1.19826420479462,,,940.8395712
1065.782,,,,,,,,,,,,,,
1065.852,,,,,,,,,,,,,,
1065.886,193.0,128.7068349875,,87.3891060042,,87.3891060042,99.3140494115,,,,1.19826420479462,,,940.9179048
1065.9160000000002,,,,,,,,,,,,,,
1065.98,,,,,,,,,,,,,,
1066.001,,,,,0.790000021457672,,,,937.6799926757808,937.6799926757808,,1.25999999046326,6.923873047221051,
1066.038,193.35,128.7204427586,,87.41178562270001,,87.41178562270001,99.3140494115,,,,1.19826420479462,,,940.9962384
1066.047,,,,,,,,,,,,,,
1066.114,,,,,,,,,,,,,,
1066.178,,,,,,,,,,,,,,
1066.19,193.78,128.729514606,,87.52971963889999,,87.52971963889999,99.3140494115,,,,1.19826420479462,,,941.074572
1066.245,,,,,,,,,,,,,,
1066.309,,,,,,,,,,,,,,
1066.343,193.38,128.7385864534,,87.57054295219999,,87.57054295219999,99.3140494115,,,,1.19826420479462,,,941.1529056
1066.37,,,,,,,,,,,,,,
1066.431,,,,,,,,,,,,,,
1066.495,193.64,128.7476583008,2343.75,87.815482832,,87.815482832,99.3140494115,,,,1.19826420479462,,,941.2312392
1066.568,,,,,,,,,,,,,,
1066.632,,,,,,,,,,,,,,
1066.648,193.35,128.7612660719,,87.7383721291,,87.7383721291,99.3140494115,,,,1.19826420479462,,,941.3095728
1066.693,,,,,,,,,,,,,,
1066.76,,,,,,,,,,,,,,
1066.8,193.0,128.7703379193,,87.8835216875,,87.8835216875,99.3140494115,,,,1.19826420479462,,,941.3879064
1066.827,,,,,,,,,,,,,,
1066.952,193.22,128.7794097667,,88.1556771095,,88.1556771095,99.3140494115,,,,1.19826420479462,,,941.46624
1066.968,,,,,,,,,,,,,,
1067.001,,,,,1.08000004291534,,,,938.130004882813,938.130004882813,,1.25999999046326,5.09858106488964,
1067.038,,,,,,,,,,,,,,
1067.105,193.4,128.7884816141,,88.6999879535,,88.6999879535,99.3140494115,,,,1.19826420479462,,,941.5445736
1067.114,,,,,,,,,,,,,,
1067.1989999999998,,,,,,,,,,,,,,
1067.257,193.44,128.7975534615,,89.62531638829999,,89.62531638829999,99.3140494115,,,,1.19826420479462,,,941.6229072
1067.2910000000002,,,,,,,,,,,,,,
1067.379,,,,,,,,,,,,,,
1067.41,193.65,128.8111612326,,90.6640429156,,90.6640429156,99.3140494115,,,,1.19826420479462,,,941.7015456
1067.477,,,,,,,,,,,,,,
1067.562,193.0,128.82023308,2343.75,90.6640429156,,90.6640429156,99.3140494115,,,,1.19826420479462,,,941.7798792
1067.5739999999998,,,,,,,,,,,,,,
1067.672,,,,,,,,,,,,,,
1067.714,193.62,128.8293049274,,91.4124703261,,91.4124703261,99.3140494115,,,,1.19826420479462,,,941.8582127999998
1067.769,,,,,,,,,,,,,,
1067.867,193.6,128.8383767748,,91.43514994459998,,91.43514994459998,99.3140494115,,,,1.19826420479462,,,941.9365464
1067.964,,,,,,,,,,,,,,
1068.001,,,,,1.16999995708466,,,,938.5499877929692,938.5499877929692,,1.25999999046326,6.38342372663635,
1068.019,193.56,128.8519845459,,90.0199417502,,90.0199417502,99.3140494115,,,,1.19826420479462,,,942.01488
1068.053,,,,,,,,,,,,,,
1068.172,193.85,128.8610563933,,88.813386046,,88.813386046,99.3140494115,,,,1.19826420479462,,,942.0932136
1068.205,,,,,,,,,,,,,,
1068.272,,,,,,,,,,,,,,
1068.3239999999998,194.0,128.87012824069998,,87.6567255025,,87.6567255025,99.3140494115,,,,1.19826420479462,,,942.1715472
1068.336,,,,,,,,,,,,,,
1068.394,,,,,,,,,,,,,,
1068.458,,,,,,,,,,,,,,
1068.476,194.0,128.8792000881,,87.6476536551,,87.6476536551,99.3140494115,,,,1.19826420479462,,,942.2498808
1068.522,,,,,,,,,,,,,,
1068.592,,,,,,,,,,,,,,
1068.629,193.38,128.8882719355,,87.68394104469999,,87.68394104469999,99.3140494115,,,,1.19826420479462,,,942.3282144
1068.653,,,,,,,,,,,,,,
1068.714,,,,,,,,,,,,,,
1068.769,,,,,,,,,,,,,,
1068.781,193.32,128.9018797066,2343.75,87.46621670709999,,87.46621670709999,99.3140494115,,,,1.19826420479462,,,942.406548
1068.839,,,,,,,,,,,,,,
1068.906,,,,,,,,,,,,,,
1068.934,193.09,128.910951554,,87.3709623094,,87.3709623094,99.3140494115,,,,1.19826420479462,,,942.4848816
1068.976,,,,,,,,,,,,,,
1069.001,,,,,0.7699999809265129,,,,938.989990234375,938.989990234375,,1.25999999046326,4.5989203539249806,
1069.046,,,,,,,,,,,,,,
1069.086,193.35,128.9200234014,,87.11695058219999,,87.11695058219999,99.3140494115,,,,1.19826420479462,,,942.5632152
1069.11,,,,,,,,,,,,,,
1069.238,193.17,128.9290952488,,87.2076690562,,87.2076690562,99.3140494115,,,,1.19826420479462,,,942.6418536
1069.241,,,,,,,,,,,,,,
1069.309,,,,,,,,,,,,,,
1069.376,,,,,,,,,,,,,,
1069.391,193.39,128.9381670962,,87.3664263857,,87.3664263857,99.3140494115,,,,1.19826420479462,,,942.7201872000002
1069.443,,,,,,,,,,,,,,
1069.504,,,,,,,,,,,,,,
1069.543,193.58,128.9517748673,,87.4253933938,,87.4253933938,99.3140494115,,,,1.19826420479462,,,942.7985208
1069.565,,,,,,,,,,,,,,
1069.625,,,,,,,,,,,,,,
1069.693,,,,,,,,,,,,,,
1069.696,193.25,128.96084671469998,2343.75,87.53425556260001,,87.53425556260001,99.3140494115,,,,1.19826420479462,,,942.8768544
1069.757,,,,,,,,,,,,,,
1069.818,,,,,,,,,,,,,,
1069.848,193.33,128.9699185621,,87.4163215464,,87.4163215464,99.3140494115,,,,1.19826420479462,,,942.955188
1069.882,,,,,,,,,,,,,,
1069.946,,,,,,,,,,,,,,
1070.0,193.29,128.9789904095,,87.4163215464,0.7799999713897701,87.4163215464,99.3140494115,,939.419982910156,939.419982910156,1.19826420479462,1.25999999046326,6.38342372663635,943.0335216
1070.01,,,,,,,,,,,,,,
1070.077,,,,,,,,,,,,,,
1070.153,193.3,128.9925981806,,87.3981778516,,87.3981778516,99.3140494115,,,,1.19826420479462,,,943.1118552000002
1070.214,,,,,,,,,,,,,,
1070.278,,,,,,,,,,,,,,
1070.305,193.75,129.00167002799998,,87.54786333370001,,87.54786333370001,99.3140494115,,,,1.19826420479462,,,943.1901888
1070.342,,,,,,,,,,,,,,
1070.409,,,,,,,,,,,,,,
1070.458,193.87,129.01074187540002,,87.5932225707,,87.5932225707,99.3140494115,,,,1.19826420479462,,,943.2685224
1070.473,,,,,,,,,,,,,,
1070.54,,,,,,,,,,,,,,
1070.601,,,,,,,,,,,,,,
1070.61,193.33,129.0198137228,2343.75,87.4253933938,,87.4253933938,99.3140494115,,,,1.19826420479462,,,943.346856
1070.665,,,,,,,,,,,,,,
1070.726,,,,,,,,,,,,,,
1070.762,193.33,129.0288855702,,87.54332741,,87.54332741,99.3140494115,,,,1.19826420479462,,,943.4254944
1070.787,,,,,,,,,,,,,,
1070.848,,,,,,,,,,,,,,
1070.915,193.52,129.0424933413,,87.5569351811,,87.5569351811,99.3140494115,,,,1.19826420479462,,,943.503828
1070.979,,,,,,,,,,,,,,
1071.0,,,,,0.8100000023841859,,,,939.880004882813,939.880004882813,,1.25999999046326,5.955142839387451,
1071.04,,,,,,,,,,,,,,
1071.067,194.0,129.0515651887,,87.43900116489999,,87.43900116489999,99.3140494115,,,,1.19826420479462,,,943.5821616
1071.104,,,,,,,,,,,,,,
1071.165,,,,,,,,,,,,,,
1071.22,193.29,129.06063703610002,,87.5251837152,,87.5251837152,99.3140494115,,,,1.19826420479462,,,943.6604952
1071.226,,,,,,,,,,,,,,
1071.293,,,,,,,,,,,,,,
1071.357,,,,,,,,,,,,,,
1071.372,194.0,129.0697088835,,87.5523992574,,87.5523992574,99.3140494115,,,,1.19826420479462,,,943.7388288
1071.421,,,,,,,,,,,,,,
1071.485,,,,,,,,,,,,,,
1071.524,193.25,129.0833166546,,87.44353708860001,,87.44353708860001,99.3140494115,,,,1.19826420479462,,,943.8171624
1071.549,,,,,,,,,,,,,,
1071.619,,,,,,,,,,,,,,
1071.677,193.91,129.092388502,2343.75,87.4480730123,,87.4480730123,99.3140494115,,,,1.19826420479462,,,943.895496
1071.68,,,,,,,,,,,,,,
1071.744,,,,,,,,,,,,,,
1071.814,,,,,,,,,,,,,,
1071.829,193.5,129.1014603494,,87.361890462,,87.361890462,99.3140494115,,,,1.19826420479462,,,943.9738296
1071.878,,,,,,,,,,,,,,
1071.939,,,,,,,,,,,,,,
1071.982,193.25,129.1105321968,,87.4299293175,,87.4299293175,99.3140494115,,,,1.19826420479462,,,944.052468
1072.0,,,,,0.790000021457672,,,,940.280029296875,940.280029296875,,1.25999999046326,8.259701714112081,
1072.003,,,,,,,,,,,,,,
1072.125,,,,,,,,,,,,,,
1072.134,193.2,129.1196040442,,87.54786333370001,,87.54786333370001,99.3140494115,,,,1.19826420479462,,,944.1308016
1072.189,,,,,,,,,,,,,,
1072.253,,,,,,,,,,,,,,
1072.286,193.42,129.1332118153,,87.4208574701,,87.4208574701,99.3140494115,,,,1.19826420479462,,,944.2091352
1072.317,,,,,,,,,,,,,,
1072.381,,,,,,,,,,,,,,
1072.439,193.75,129.1422836627,,87.40724969899999,,87.40724969899999,99.3140494115,,,,1.19826420479462,,,944.2874688
1072.445,,,,,,,,,,,,,,
1072.509,,,,,,,,,,,,,,
1072.573,,,,,,,,,,,,,,
1072.591,193.78,129.1513555101,2343.75,87.3845700805,,87.3845700805,99.3140494115,,,,1.19826420479462,,,944.3658024
1072.634,,,,,,,,,,,,,,
1072.695,,,,,,,,,,,,,,
1072.744,193.72,129.1604273575,,87.5115759441,,87.5115759441,99.3140494115,,,,1.19826420479462,,,944.444136
1072.756,,,,,,,,,,,,,,
1072.82,,,,,,,,,,,,,,
1072.878,,,,,,,,,,,,,,
1072.896,193.36,129.1694992049,,87.57054295219999,,87.57054295219999,99.3140494115,,,,1.19826420479462,,,944.5224696
1072.942,,,,,,,,,,,,,,
1073.0,,,,,0.790000021457672,,,,940.710021972656,940.710021972656,,1.25999999046326,10.1359787291107,
1073.048,193.0,129.183106976,,87.56147110479999,,87.56147110479999,99.3140494115,,,,1.19826420479462,,,944.6008032
1073.067,,,,,,,,,,,,,,
1073.128,,,,,,,,,,,,,,
1073.195,,,,,,,,,,,,,,
1073.201,193.58,129.1921788234,,87.56147110479999,,87.56147110479999,99.3140494115,,,,1.19826420479462,,,944.6794416
1073.265,,,,,,,,,,,,,,
1073.329,,,,,,,,,,,,,,
1073.353,193.25,129.2012506708,,87.37549823309999,,87.37549823309999,99.3140494115,,,,1.19826420479462,,,944.7577752
1073.39,,,,,,,,,,,,,,
1073.451,,,,,,,,,,,,,,
1073.506,193.4,129.2103225182,2343.75,87.452608936,,87.452608936,99.3140494115,,,,1.19826420479462,,,944.8361088
1073.512,,,,,,,,,,,,,,
1073.576,,,,,,,,,,,,,,
1073.637,,,,,,,,,,,,,,
1073.658,193.4,129.2239302893,,87.4344652412,,87.4344652412,99.3140494115,,,,1.19826420479462,,,944.9144424
1073.701,,,,,,,,,,,,,,
1073.765,,,,,,,,,,,,,,
1073.81,193.75,129.2330021367,,87.4299293175,,87.4299293175,99.3140494115,,,,1.19826420479462,,,944.992776
1073.826,,,,,,,,,,,,,,
1073.887,,,,,,,,,,,,,,
1073.963,193.36,129.2420739841,,87.4571448597,,87.4571448597,99.3140494115,,,,1.19826420479462,,,945.0711096
1073.999,,,,,0.8199999928474421,,,,941.140014648438,941.140014648438,,1.25999999046326,5.86336822462309,
1074.012,,,,,,,,,,,,,,
1074.073,,,,,,,,,,,,,,
1074.115,193.38,129.2511458315,,87.452608936,,87.452608936,99.3140494115,,,,1.19826420479462,,,945.1494432
1074.137,,,,,,,,,,,,,,
1074.201,,,,,,,,,,,,,,
1074.262,,,,,,,,,,,,,,
1074.268,193.42,129.2602176789,,87.3664263857,,87.3664263857,99.3140494115,,,,1.19826420479462,,,945.2280816
1074.326,,,,,,,,,,,,,,
1074.42,193.8,129.27382545,2343.75,87.3845700805,,87.3845700805,99.3140494115,,,,1.19826420479462,,,945.3064152
1074.45,,,,,,,,,,,,,,
1074.511,,,,,,,,,,,,,,
1074.572,193.29,129.28289729739998,,87.41178562270001,,87.41178562270001,99.3140494115,,,,1.19826420479462,,,945.3847488
1074.575,,,,,,,,,,,,,,
1074.639,,,,,,,,,,,,,,
1074.703,,,,,,,,,,,,,,
1074.725,193.96,129.2919691448,,87.4798244782,,87.4798244782,99.3140494115,,,,1.19826420479462,,,945.4630824
1074.767,,,,,,,,,,,,,,
1074.835,,,,,,,,,,,,,,
1074.877,193.13,129.3010409922,,87.4934322493,,87.4934322493,99.3140494115,,,,1.19826420479462,,,945.541416
1074.895,,,,,,,,,,,,,,
1074.9589999999998,,,,,,,,,,,,,,
1074.999,,,,,0.8000000119209291,,,,941.5700073242192,941.5700073242192,,1.25999999046326,8.39226396601931,
1075.024,,,,,,,,,,,,,,
1075.03,193.0,129.31011283959998,,87.72476435799999,,87.72476435799999,99.3140494115,,,,1.19826420479462,,,945.6197496
1075.088,,,,,,,,,,,,,,
1075.148,,,,,,,,,,,,,,
1075.182,193.38,129.3237206107,,87.7429080528,,87.7429080528,99.3140494115,,,,1.19826420479462,,,945.6980832
1075.216,,,,,,,,,,,,,,
1075.276,,,,,,,,,,,,,,
1075.3339999999998,193.67,129.3327924581,,87.6657973499,,87.6657973499,99.3140494115,,,,1.19826420479462,,,945.7767216
1075.34,,,,,,,,,,,,,,
1075.405,,,,,,,,,,,,,,
1075.469,,,,,,,,,,,,,,
1075.487,193.67,129.3418643055,2343.75,87.6476536551,,87.6476536551,99.3140494115,,,,1.19826420479462,,,945.8550552000002
1075.536,,,,,,,,,,,,,,
1075.6,,,,,,,,,,,,,,
1075.639,193.78,129.3509361529,,87.4934322493,,87.4934322493,99.3140494115,,,,1.19826420479462,,,945.9333888
1075.664,,,,,,,,,,,,,,
1075.725,,,,,,,,,,,,,,
1075.786,,,,,,,,,,,,,,
1075.792,193.84,129.364543924,,87.3528186146,,87.3528186146,99.3140494115,,,,1.19826420479462,,,946.0117224
1075.85,,,,,,,,,,,,,,
1075.907,,,,,,,,,,,,,,
1075.944,194.0,129.37361577139998,,87.41178562270001,,87.41178562270001,99.3140494115,,,,1.19826420479462,,,946.090056
1075.974,,,,,,,,,,,,,,
1075.999,,,,,0.790000021457672,,,,941.989990234375,941.989990234375,,1.25999999046326,7.851814645434611,
1076.038,,,,,,,,,,,,,,
1076.096,193.29,129.3826876188,,87.2666360643,,87.2666360643,99.3140494115,,,,1.19826420479462,,,946.1683896
1076.16,,,,,,,,,,,,,,
1076.224,,,,,,,,,,,,,,
1076.249,193.84,129.3917594662,,87.2348845984,,87.2348845984,99.3140494115,,,,1.19826420479462,,,946.247028
1076.285,,,,,,,,,,,,,,
1076.352,,,,,,,,,,,,,,
1076.401,193.25,129.4008313136,2343.75,87.316531225,,87.316531225,99.3140494115,,,,1.19826420479462,,,946.3253616
1076.4160000000002,,,,,,,,,,,,,,
1076.474,,,,,,,,,,,,,,
1076.5410000000002,,,,,,,,,,,,,,
1076.554,193.75,129.4144390847,,87.27117198799999,,87.27117198799999,99.3140494115,,,,1.19826420479462,,,946.4036952
1076.605,,,,,,,,,,,,,,
1076.663,,,,,,,,,,,,,,
1076.706,193.0,129.4235109321,,87.31199530129999,,87.31199530129999,99.3140494115,,,,1.19826420479462,,,946.4820288
1076.727,,,,,,,,,,,,,,
1076.855,,,,,,,,,,,,,,
1076.858,193.42,129.4325827795,,87.3664263857,,87.3664263857,99.3140494115,,,,1.19826420479462,,,946.5603624
1076.9160000000002,,,,,,,,,,,,,,
1076.977,,,,,,,,,,,,,,
1076.999,,,,,0.8000000119209291,,,,942.4099731445308,942.4099731445308,,1.25999999046326,6.597563684022219,
1077.011,193.76,129.4416546269,,87.4163215464,,87.4163215464,99.3140494115,,,,1.19826420479462,,,946.638696
1077.0410000000002,,,,,,,,,,,,,,
1077.099,,,,,,,,,,,,,,
1077.163,193.58,129.455262398,,87.40724969899999,,87.40724969899999,99.3140494115,,,,1.19826420479462,,,946.7173344
1077.227,,,,,,,,,,,,,,
1077.288,,,,,,,,,,,,,,
1077.316,193.32,129.4643342454,2343.75,87.3845700805,,87.3845700805,99.3140494115,,,,1.19826420479462,,,946.795668
1077.352,,,,,,,,,,,,,,
1077.41,,,,,,,,,,,,,,
1077.468,193.04,129.47340609280002,,87.43900116489999,,87.43900116489999,99.3140494115,,,,1.19826420479462,,,946.8740016
1077.523,,,,,,,,,,,,,,
1077.587,,,,,,,,,,,,,,
1077.62,193.4,129.4824779402,,87.5841507233,,87.5841507233,99.3140494115,,,,1.19826420479462,,,946.9523352
1077.648,,,,,,,,,,,,,,
1077.764,,,,,,,,,,,,,,
1077.773,193.69,129.4915497876,,87.361890462,,87.361890462,99.3140494115,,,,1.19826420479462,,,947.0306688
1077.831,,,,,,,,,,,,,,
1077.886,,,,,,,,,,,,,,
1077.925,194.0,129.5051575587,,87.2938516065,,87.2938516065,99.3140494115,,,,1.19826420479462,,,947.1093072
1077.9589999999998,,,,,,,,,,,,,,
1078.001,,,,,0.790000021457672,,,,942.8400268554692,942.8400268554692,,1.25999999046326,7.03604196679542,
1078.011,,,,,,,,,,,,,,
1078.072,,,,,,,,,,,,,,
1078.078,193.58,129.5142294061,,87.2076690562,,87.2076690562,99.3140494115,,,,1.19826420479462,,,947.1876408
1078.129,,,,,,,,,,,,,,
1078.193,,,,,,,,,,,,,,
1078.23,193.4,129.5233012535,2343.75,87.3482826909,,87.3482826909,99.3140494115,,,,1.19826420479462,,,947.2659744
1078.257,,,,,,,,,,,,,,
1078.315,,,,,,,,,,,,,,
1078.376,,,,,,,,,,,,,,
1078.382,193.69,129.5323731009,,87.18952536139999,,87.18952536139999,99.3140494115,,,,1.19826420479462,,,947.344308
1078.434,,,,,,,,,,,,,,
1078.498,,,,,,,,,,,,,,
1078.535,193.68,129.545980872,,87.2983875302,,87.2983875302,99.3140494115,,,,1.19826420479462,,,947.4226416
1078.559,,,,,,,,,,,,,,
1078.684,,,,,,,,,,,,,,
1078.687,193.33,129.5550527194,,87.25756421690001,,87.25756421690001,99.3140494115,,,,1.19826420479462,,,947.50128
1078.745,,,,,,,,,,,,,,
1078.809,,,,,,,,,,,,,,
1078.84,193.27,129.5641245668,,87.2212768273,,87.2212768273,99.3140494115,,,,1.19826420479462,,,947.5796136
1078.861,,,,,,,,,,,,,,
1078.922,,,,,,,,,,,,,,
1078.983,,,,,,,,,,,,,,
1078.992,193.48,129.5731964142,,87.4208574701,,87.4208574701,99.3140494115,,,,1.19826420479462,,,947.6579472
1079.001,,,,,0.8000000119209291,,,,943.25,943.25,,1.25999999046326,8.60640440964376,
1079.047,,,,,,,,,,,,,,
1079.105,,,,,,,,,,,,,,
1079.144,193.64,129.5822682616,2343.75,87.1759175903,,87.1759175903,99.3140494115,,,,1.19826420479462,,,947.7362808
1079.169,,,,,,,,,,,,,,
1079.227,,,,,,,,,,,,,,
1079.282,,,,,,,,,,,,,,
1079.297,193.33,129.5958760327,,87.12602242959998,,87.12602242959998,99.3140494115,,,,1.19826420479462,,,947.8146144
1079.339,,,,,,,,,,,,,,
1079.394,,,,,,,,,,,,,,
1079.4489999999998,193.35,129.6049478801,,87.38003415680001,,87.38003415680001,99.3140494115,,,,1.19826420479462,,,947.8932528
1079.458,,,,,,,,,,,,,,
1079.571,,,,,,,,,,,,,,
1079.602,193.52,129.6140197275,,87.1985972088,,87.1985972088,99.3140494115,,,,1.19826420479462,,,947.9715864
1079.629,,,,,,,,,,,,,,
1079.684,,,,,,,,,,,,,,
1079.748,,,,,,,,,,,,,,
1079.754,193.32,129.6230915749,,87.44353708860001,,87.44353708860001,99.3140494115,,,,1.19826420479462,,,948.04992
1079.809,,,,,,,,,,,,,,
1079.867,,,,,,,,,,,,,,
1079.906,193.35,129.63216342229998,,87.3346749198,,87.3346749198,99.3140494115,,,,1.19826420479462,,,948.1282536
1079.925,,,,,,,,,,,,,,
1079.983,,,,,,,,,,,,,,
1080.001,,,,,0.790000021457672,,,,943.669982910156,943.669982910156,,1.25999999046326,7.68866020695449,
1080.044,,,,,,,,,,,,,,
1080.059,193.62,129.6457711934,2343.75,87.54332741,,87.54332741,99.3140494115,,,,1.19826420479462,,,948.2065872000002
1080.108,,,,,,,,,,,,,,
1080.172,,,,,,,,,,,,,,
1080.211,193.83,129.6548430408,,87.3392108435,,87.3392108435,99.3140494115,,,,1.19826420479462,,,948.2852256
1080.236,,,,,,,,,,,,,,
1080.3,,,,,,,,,,,,,,
1080.364,193.61,129.6639148882,,87.1305583533,,87.1305583533,99.3140494115,,,,1.19826420479462,,,948.3635592
1080.367,,,,,,,,,,,,,,
1080.495,,,,,,,,,,,,,,
1080.516,193.25,129.6729867356,,86.9355136342,,86.9355136342,99.3140494115,,,,1.19826420479462,,,948.4418928
1080.556,,,,,,,,,,,,,,
1080.62,,,,,,,,,,,,,,
1080.668,193.67,129.6865945067,,86.89015439719999,,86.89015439719999,99.3140494115,,,,1.19826420479462,,,948.5202264
1080.681,,,,,,,,,,,,,,
1080.751,,,,,,,,,,,,,,
1080.809,,,,,,,,,,,,,,
1080.821,193.4,129.6956663541,,86.9219058631,,86.9219058631,99.3140494115,,,,1.19826420479462,,,948.59856
1080.876,,,,,,,,,,,,,,
1080.934,,,,,,,,,,,,,,
1080.973,193.36,129.7047382015,2343.75,86.34130762950001,,86.34130762950001,99.3140494115,,,,1.19826420479462,,,948.6771984
1080.976,,,,,,,,,,,,,,
1081.001,,,,,0.7799999713897701,,,,944.080017089844,944.080017089844,,1.25999999046326,7.158407795655509,
1081.007,,,,,,,,,,,,,,
1081.089,,,,,,,,,,,,,,
1081.126,193.27,129.7138100489,,91.126707133,,91.126707133,99.9672224243,,,,1.19826420479462,,,948.755532
1081.129,,,,,,,,,,,,,,
1081.278,193.32,129.72288189629998,,90.1514835375,,90.1514835375,100.2212341515,,,,1.19826420479462,,,948.8338656
1081.3239999999998,,,,,,,,,,,,,,
1081.43,193.0,129.7364896674,,89.12182885760001,,89.12182885760001,100.2212341515,,,,1.19826420479462,,,948.9121992
1081.443,,,,,,,,,,,,,,
1081.501,,,,,,,,,,,,,,
1081.583,193.81,129.7455615148,,89.7114989386,,89.7114989386,100.2212341515,,,,1.19826420479462,,,948.9905328
1081.622,,,,,,,,,,,,,,
1081.68,,,,,,,,,,,,,,
1081.735,193.31,129.7546333622,2343.75,89.81128926,,89.81128926,100.2212341515,,,,1.19826420479462,,,949.0691712
1081.741,,,,,,,,,,,,,,
1081.802,,,,,,,,,,,,,,
1081.888,193.4,129.7637052096,,89.78407371780001,,89.78407371780001,100.2212341515,,,,1.19826420479462,,,949.1475048
1081.921,,,,,,,,,,,,,,
1081.988,,,,,,,,,,,,,,
1082.0,,,,,0.7799999713897701,,,,944.52001953125,944.52001953125,,1.25999999046326,6.83209843245669,
1082.04,193.65,129.7773129807,,89.5527416091,,89.5527416091,100.2212341515,,,,1.19826420479462,,,949.2258384
1082.058,,,,,,,,,,,,,,
1082.192,193.59,129.78638482809998,,89.1626521709,,89.1626521709,100.2212341515,,,,1.19826420479462,,,949.304172
1082.202,,,,,,,,,,,,,,
1082.269,,,,,,,,,,,,,,
1082.336,,,,,,,,,,,,,,
1082.345,193.26,129.7954566755,,89.1581162472,,89.1581162472,100.2212341515,,,,1.19826420479462,,,949.3828104
1082.406,,,,,,,,,,,,,,
1082.473,,,,,,,,,,,,,,
1082.497,193.45,129.8045285229,,89.21708325530001,,89.21708325530001,100.2212341515,,,,1.19826420479462,,,949.461144
1082.543,,,,,,,,,,,,,,
1082.61,,,,,,,,,,,,,,
1082.65,193.0,129.8136003703,2343.75,89.2442987975,,89.2442987975,100.2212341515,,,,1.19826420479462,,,949.5394776
1082.674,,,,,,,,,,,,,,
1082.741,,,,,,,,,,,,,,
1082.802,193.45,129.8272081414,,89.3894483559,,89.3894483559,100.2212341515,,,,1.19826420479462,,,949.6178112
1082.808,,,,,,,,,,,,,,
1082.878,,,,,,,,,,,,,,
1082.948,,,,,,,,,,,,,,
1082.954,193.55,129.8362799888,,89.59810084610001,,89.59810084610001,100.2212341515,,,,1.19826420479462,,,949.6964496
1083.0,,,,,0.8000000119209291,,,,944.9099731445308,944.9099731445308,,1.25999999046326,5.129172765223951,
1083.018,,,,,,,,,,,,,,
1083.092,,,,,,,,,,,,,,
1083.107,193.64,129.8453518362,,89.6978911675,,89.6978911675,100.2212341515,,,,1.19826420479462,,,949.7747832
1083.159,,,,,,,,,,,,,,
1083.229,,,,,,,,,,,,,,
1083.259,193.64,129.8544236836,,89.39398427959999,,89.39398427959999,100.2212341515,,,,1.19826420479462,,,949.8531168
1083.296,,,,,,,,,,,,,,
1083.363,,,,,,,,,,,,,,
1083.412,193.64,129.863495531,,89.35769689,,89.35769689,100.2212341515,,,,1.19826420479462,,,949.9314504
1083.433,,,,,,,,,,,,,,
1083.5,,,,,,,,,,,,,,
1083.564,193.39,129.87710330209998,,89.37130466110001,,89.37130466110001,100.2212341515,,,,1.19826420479462,,,950.0100888
1083.637,,,,,,,,,,,,,,
1083.707,,,,,,,,,,,,,,
1083.716,194.0,129.88617514950002,2343.75,89.43480759290001,,89.43480759290001,100.2212341515,,,,1.19826420479462,,,950.0884224
1083.774,,,,,,,,,,,,,,
1083.844,,,,,,,,,,,,,,
1083.869,193.64,129.8952469969,,89.6389241594,,89.6389241594,100.2212341515,,,,1.19826420479462,,,950.166756
1083.911,,,,,,,,,,,,,,
1083.982,,,,,,,,,,,,,,
1084.0,,,,,0.8000000119209291,,,,945.330017089844,945.330017089844,,1.25999999046326,7.637674201810159,
1084.021,193.64,129.9043188443,,90.26488163,,90.26488163,100.2212341515,,,,1.19826420479462,,,950.2450896
1084.061,,,,,,,,,,,,,,
1084.134,,,,,,,,,,,,,,
1084.174,193.95,129.9179266154,,91.4578295631,,91.4578295631,100.2212341515,,,,1.19826420479462,,,950.323728
1084.21,,,,,,,,,,,,,,
1084.286,,,,,,,,,,,,,,
1084.326,193.53,129.9269984628,,92.2425443632,,92.2425443632,100.2212341515,,,,1.19826420479462,,,950.4020616
1084.378,,,,,,,,,,,,,,
1084.466,,,,,,,,,,,,,,
1084.478,193.06,129.9360703102,,92.0157481782,,92.0157481782,100.2212341515,,,,1.19826420479462,,,950.4803952
1084.558,,,,,,,,,,,,,,
1084.631,194.0,129.9451421576,,91.7345209088,,91.7345209088,100.2212341515,,,,1.19826420479462,,,950.5587288
1084.649,,,,,,,,,,,,,,
1084.783,193.33,129.9723576998,,91.4079344024,,91.4079344024,100.2212341515,,,,1.19826420479462,,,950.6373672
1084.936,193.33,129.9723576998,,91.4079344024,,91.4079344024,100.2212341515,,,,1.19826420479462,,,950.7157008
1085.0,,,,,0.980000019073486,,,,945.75,945.75,,1.25999999046326,5.241341198559749,
1085.088,193.33,129.9723576998,,91.4079344024,,91.4079344024,100.2212341515,,,,1.19826420479462,,,950.7940344
