,Unnamed: 0,Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,STUCK_RT unitless,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,MWD Continuous Inclination dega,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD Gravity Toolface dega,Mud Density Out g/cm3,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,HKLO kkgf,Average Hookload kkgf,Total Hookload kkgf,DRET unitless,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,Pump 1 Strokes unitless,ROPIH s/m,EDRT unitless,Pump 1 Stroke Rate 1/min,Rate of penetration m/h,Iso-butane (IC4) ppm,Bit Drilling Run m,MWD Total Shocks unitless,Total Bit Revolutions unitless,Nor-butane (NC4) ppm,Lag Depth (TVD) m,Pump 2 Strokes unitless,Corr. Drilling Exponent unitless,Total Vertical Depth m,Ethane (C2) ppm,TMP In degC,Mud Density In g/cm3,n-Penthane ppm,Mud Density In g/cm3.1,Weight on Bit kkgf,Bit Revolutions  (cum) unitless,Averaged WOB kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,RHX_RT unitless,Pump 3 Strokes unitless,Total Strokes unitless,Inverse ROP s/m,Pass Name unitless,Pump 4 Stroke Rate 1/min,Iso-pentane (IC5) ppm,Rig Mode unitless,MWD Shock Peak m/s2,Flow Pumps L/min,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Bit Depth m,Rate of Penetration (5ft avg) m/h,Gas (avg) %,Propane (C3) ppm,"String weight (rot,avg) kkgf",TOBO s,AJAM_MWD unitless,Tank volume (active) m3,1/2ft ROP m/h,Weight On Hook kkgf,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,Temperature Out degC,Averaged TRQ kN.m,MWD Continuous Azimuth dega,RGX_RT unitless,MWD DNI Temperature degC,Bit Drilling Time h,HKLI kkgf,Average Surface Torque kN.m,Methane (C1) ppm,MWD Magnetic Toolface dega,Total Downhole RPM rpm,SHK3TM_RT min,Elapsed time in-slips s,Stand Pipe Pressure kPa,Pump 3 Stroke Rate 1/min,Averaged RPM rpm,Pump 4 Strokes unitless,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,nameWellbore,name,IMP/ARC Attenuation Conductivity 40-in. at 2 MHz mS/m,ARC Annular Pressure kPa,MWD Collar RPM rpm,IMP/ARC Non-BHcorr Phase-Shift Resistivity 28-in. at 2 MHz ohm.m,IMP/ARC Phase-Shift Conductivity 40-in. at 2 MHz mS/m,Annular Temperature degC,IMP/ARC Non-BHcorr Phase-Shift Resistivity 40-in. at 2 MHz ohm.m,ARC Gamma Ray (BH corrected) gAPI,IMP/ARC Non-BHcorr Attenuation Resistivity 40-in. at 2 MHz ohm.m,MWD Stick-Slip PKtoPK RPM rpm,IMP/ARC Non-BHcorr Attenuation Resistivity 28-in. at 2 MHz ohm.m,IMP/ARC Phase-Shift Conductivity 28-in. at 2 MHz mS/m
9966,9966,846.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.7178176,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9967,9967,846.887,277.99,87.0,79.0,0.0,,84.38405655295,173.98533254564,3125.0,71.68,,0.0,32.693762400000004,34.324,89.60127599269,-15.130999999999998,,,107.887,,,24.94758035,89.60127599269,108.35051660664,2753.635,807.4868280000001,172.43,76566.0,109.84251968503901,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,18.93521348565,,,806.765976,,1.0,408.5,73778.0,154705.0,110.03937007873999,,0.0,,1.0,,,0.0,,846.8868,33.0567792,,,0.0,14079.71,0.0,,32.7891648,,846.8868,,1.0,,,192.96099999999998,,,,22.6796185,,,,0.0,,373.99,,0.0,,0.0,108.858267716535,91.5899558824485,63.5903465148918,1.1982642047946201,1884.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9968,9968,846.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.7867024,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9969,9969,846.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.8187063999999,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9970,9970,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.8510152000001,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9971,9971,847.039,277.99,89.6,82.0,0.0,3.0,84.82313396711,174.00937294125,,,40.811,0.0,31.911036,34.329,89.18623897414,-16.537,,90.0,107.887,0.0,,24.94758035,89.18623897414,108.35051660664,2753.635,807.6050904,,76566.0,115.748031496063,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,19.20237939158,,,806.8808856,0.0,1.0,407.5,73778.0,154705.0,112.795275590551,Drilling,0.0,,1.0,0.0,,0.0,,847.0392,32.7474072,,,0.0,14097.363000000001,,,31.0786272,,847.0392,,1.0,,,192.236,758.5,44.7061111111113,,22.6796185,,,,0.0,0.0,373.99,,0.0,,0.0,109.84251968503901,120.27904097932199,71.48484361556959,1.1982642047946201,1902.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9972,9972,847.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.9058792000001,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9973,9973,847.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.9266056,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9974,9974,847.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.9473320000001,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9975,9975,847.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.979336,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9976,9976,847.192,277.99,88.667,84.0,0.0,,83.73632664859001,174.03114537501,,69.12,40.855,0.0,27.4682712,34.335,90.29481872642,-12.319,,,107.887,,,24.94758035,90.29481872642,108.35051660664,2753.635,807.7236576,166.27200000000002,76566.0,146.259842519685,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,17.85521005268,,,806.9954904,,1.0,407.5,73778.0,154705.0,131.10236220472402,,0.0,,1.0,,,0.0,,847.1916,31.609588800000004,,,0.0,14119.657,,,24.6092472,,847.1916,,1.0,,,192.99900000000002,758.0,,,22.6796185,,,,0.0,,373.99,,0.0,,0.0,113.97637795275601,95.27865103429359,49.26993561698111,1.1982642047946201,1924.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9977,9977,847.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0137784,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9978,9978,847.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.1076568,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9979,9979,847.3439999999999,277.99,90.2,85.0,0.0,3.0,84.51469115551,174.05609295536,3125.0,,40.898,0.0,26.9226792,34.34,89.54185539222,-8.1,,,107.887,0.0,,24.94758035,89.54185539222,108.35051660664,2753.635,807.8422247999999,,76566.0,121.062992125984,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,19.07854867457,,,807.1100952,0.0,1.0,,73778.0,154705.0,133.661417322835,,0.0,,1.0,0.0,,0.0,,847.3439999999999,31.2340752,,,0.0,14138.12,0.0,,29.7158664,,847.3439999999999,,1.0,,,193.722,757.5,,,22.6796185,,,,0.0,0.0,373.99,,0.0,,0.0,115.35433070866101,80.5169756696201,61.321971365439396,1.1982642047946201,1943.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9980,9980,847.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.1283832,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9981,9981,847.3960000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.1491096,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9982,9982,847.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.174408,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9983,9983,847.4780000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2109839999999,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9984,9984,847.4960000000001,277.99,90.375,81.0,0.0,,83.68869944974,174.07741179675,,,40.942,0.0,27.405177600000002,34.346,90.38871234701,-5.287999999999999,,82.0,107.887,,,24.94758035,90.38871234701,108.35051660664,2753.635,807.9684120000001,,76566.0,141.535433070866,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,18.478899561429998,,,807.2247,,1.0,407.0,73778.0,154705.0,131.29921259842502,,0.0,,1.0,,,0.0,,847.4964,30.3023016,,,0.0,14159.696000000002,,,25.42794,,847.4964,,1.0,,,193.739,757.0,44.7061111111113,,22.6796185,,,,0.0,,373.99,,0.0,,0.0,118.897637795276,99.23624172057221,45.38129250363421,1.1982642047946201,1964.51,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9985,9985,847.5269999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2475599999999,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9986,9986,847.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2820024,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9987,9987,847.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.3140063999999,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9988,9988,847.6489999999999,277.99,90.6,82.0,0.0,,84.57411175598,174.10281296947,3085.938,72.96,,0.0,28.5637224,34.351,89.52870121349001,-5.287999999999999,,,107.887,,,24.94758035,89.52870121349001,108.35051660664,2753.635,808.0869792000001,175.50900000000001,76566.0,110.433070866142,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,18.839051903210002,,,807.3393047999999,,1.0,406.5,73778.0,154705.0,125.98425196850401,,0.0,,1.0,,,0.0,,847.6488,30.119726399999998,,,0.0,14176.535,0.0,,32.5819008,,847.6488,,1.0,,,193.03599999999997,,,,22.6796185,,,,0.0,,373.99,,0.0,,0.0,119.488188976378,145.500063157732,49.635357753519,1.1982642047946201,1981.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9989,9989,847.6610000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.3484488,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9990,9990,847.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.3804528,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9991,9991,847.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4173336,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9992,9992,847.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4493376,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9993,9993,847.801,277.99,89.0,85.0,0.0,3.0,84.76280618189999,174.12594618034,,,40.985,0.0,31.7263272,34.356,89.36313999844,-5.287999999999999,,80.0,107.887,0.0,,24.94758035,89.36313999844,108.35051660664,2753.635,808.2055464,,76566.0,116.53543307086599,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,18.84358782691,,,807.4539096,0.0,1.0,406.0,73778.0,154705.0,113.385826771654,,0.0,,1.0,0.0,,0.0,,847.8012,30.112106400000002,,,0.0,14194.282,,,30.914340000000003,,847.8012,,1.0,,,193.053,756.5,44.7061111111113,,22.6796185,,,,0.0,0.0,373.99,,0.0,,0.0,119.488188976378,97.8641850192317,46.243137165280196,1.1982642047946201,1999.01,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9994,9994,847.8380000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4813416000001,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9995,9995,847.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.5157839999999,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9996,9996,847.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.547788,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9997,9997,847.954,277.99,86.5,81.0,0.0,,84.74693044895001,174.14953298358003,,69.12,41.028999999999996,0.0,31.223712,34.361,89.40260253463,-3.8810000000000002,,,107.887,,,24.94758035,89.40260253463,108.35051660664,2753.635,808.3241136,166.27200000000002,76566.0,114.17322834645701,3.0,0.0,,,,,119051.0,,,4361.0,,,,,,,1.1982642047946201,18.73200410389,,,807.5685143999999,,1.0,405.5,73778.0,154705.0,115.35433070866101,,0.0,,1.0,,,0.0,,847.9536,30.089246399999997,,,0.0,14211.678,,,31.539179999999998,,847.9536,,1.0,,,193.07,756.0,,,22.6796185,,,,0.0,,373.99,,0.0,,0.0,119.685039370079,83.91609101515209,44.0437095887595,1.1982642047946201,2016.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9998,9998,847.9689999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.579792,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
9999,9999,847.9960000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.6005183999999,,1.0,,,,,Drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
10000,0,879.9580000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10001,1,880.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10002,2,880.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10003,3,880.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10004,4,880.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10005,5,880.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10006,6,880.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10007,7,881.0239999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10008,8,881.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10009,9,881.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10010,10,881.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10011,11,881.6339999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10012,12,881.7860000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10013,13,881.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10014,14,882.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10015,15,882.2439999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10016,16,882.3960000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10017,17,882.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10018,18,882.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10019,19,882.8530000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10020,20,883.0060000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10021,21,883.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10022,22,883.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10023,23,883.4630000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10024,24,883.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10025,25,883.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10026,26,883.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10027,27,884.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10028,28,884.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
10029,29,884.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,8.5 in Section - MD Log,,,,,,,,,,,,
