well_id,event_id,report_date,depth_m,formation_id,mud_weight_ppg,npt_hours,volume_lost_bbl,event_type_id,hazard,severity,source,is_synthetic,confidence
NO,NO_2013-07-23_EVT_ROUTINE_DRILLING,2013-07-23,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-24_EVT_ROUTINE_DRILLING,2015-10-24,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-25_EVT_ROUTINE_DRILLING,2015-10-25,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-26_EVT_ROUTINE_DRILLING,2015-10-26,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-27_EVT_ROUTINE_DRILLING,2015-10-27,4530.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-28_EVT_ROUTINE_DRILLING,2015-10-28,3470.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-29_EVT_BOP_SHUTIN,2015-10-29,0.0,Unknown,,0.0,0.0,EVT_BOP_SHUTIN,kick,critical,real_volve,False,0.85
NO,NO_2015-10-30_EVT_ROUTINE_DRILLING,2015-10-30,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-10-31_EVT_ROUTINE_DRILLING,2015-10-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-11-01_EVT_ROUTINE_DRILLING,2015-11-01,3969.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2015-11-02_EVT_ROUTINE_DRILLING,2015-11-02,3910.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-23_EVT_TIGHT_HOLE,2013-03-23,257.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_2013-03-24_EVT_ROUTINE_DRILLING,2013-03-24,347.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-25_EVT_ROUTINE_DRILLING,2013-03-25,454.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-26_EVT_ROUTINE_DRILLING,2013-03-26,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-27_EVT_ROUTINE_DRILLING,2013-03-27,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-28_EVT_ROUTINE_DRILLING,2013-03-28,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-29_EVT_ROUTINE_DRILLING,2013-03-29,454.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-30_EVT_ROUTINE_DRILLING,2013-03-30,793.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-03-31_EVT_ROUTINE_DRILLING,2013-03-31,1115.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-01_EVT_ROUTINE_DRILLING,2013-04-01,1345.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-02_EVT_ROUTINE_DRILLING,2013-04-02,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-03_EVT_ROUTINE_DRILLING,2013-04-03,36.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-04_EVT_ROUTINE_DRILLING,2013-04-04,656.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-05_EVT_ROUTINE_DRILLING,2013-04-05,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-06_EVT_ROUTINE_DRILLING,2013-04-06,21.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-07_EVT_ROUTINE_DRILLING,2013-04-07,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-08_EVT_ROUTINE_DRILLING,2013-04-08,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-09_EVT_TIGHT_HOLE,2013-04-09,0.0,Unknown,,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_2013-04-10_EVT_ROUTINE_DRILLING,2013-04-10,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-11_EVT_ROUTINE_DRILLING,2013-04-11,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-12_EVT_ROUTINE_DRILLING,2013-04-12,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-13_EVT_ROUTINE_DRILLING,2013-04-13,3.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-14_EVT_ROUTINE_DRILLING,2013-04-14,1400.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-15_EVT_ROUTINE_DRILLING,2013-04-15,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-16_EVT_ROUTINE_DRILLING,2013-04-16,1500.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-17_EVT_ROUTINE_DRILLING,2013-04-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-18_EVT_ROUTINE_DRILLING,2013-04-18,1812.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-19_EVT_ROUTINE_DRILLING,2013-04-19,2046.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-20_EVT_ROUTINE_DRILLING,2013-04-20,2046.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-21_EVT_ROUTINE_DRILLING,2013-04-21,2574.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-22_EVT_ROUTINE_DRILLING,2013-04-22,854.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-23_EVT_ROUTINE_DRILLING,2013-04-23,901.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-24_EVT_ROUTINE_DRILLING,2013-04-24,68.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-25_EVT_ROUTINE_DRILLING,2013-04-25,1625.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-26_EVT_ROUTINE_DRILLING,2013-04-26,3.0,Unknown,65.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-27_EVT_ROUTINE_DRILLING,2013-04-27,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-28_EVT_ROUTINE_DRILLING,2013-04-28,2577.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-29_EVT_ROUTINE_DRILLING,2013-04-29,2907.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-04-30_EVT_ROUTINE_DRILLING,2013-04-30,3279.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-01_EVT_ROUTINE_DRILLING,2013-05-01,3514.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-02_EVT_ROUTINE_DRILLING,2013-05-02,3900.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-03_EVT_ROUTINE_DRILLING,2013-05-03,4162.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-04_EVT_ROUTINE_DRILLING,2013-05-04,4464.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-05_EVT_ROUTINE_DRILLING,2013-05-05,4395.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-06_EVT_ROUTINE_DRILLING,2013-05-06,4562.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-07_EVT_ROUTINE_DRILLING,2013-05-07,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-08_EVT_ROUTINE_DRILLING,2013-05-08,4562.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-09_EVT_ROUTINE_DRILLING,2013-05-09,4266.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-10_EVT_ROUTINE_DRILLING,2013-05-10,1999.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-11_EVT_ROUTINE_DRILLING,2013-05-11,4087.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-12_EVT_ROUTINE_DRILLING,2013-05-12,2970.0,Unknown,32.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-13_EVT_ROUTINE_DRILLING,2013-05-13,2569.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2013-05-14_EVT_KICK,2013-05-14,1609.0,Unknown,,0.0,0.0,EVT_KICK,kick,critical,real_volve,False,0.85
NO,NO_2007-06-13_EVT_ROUTINE_DRILLING,2007-06-13,85.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-14_EVT_ROUTINE_DRILLING,2007-06-14,145.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-15_EVT_ROUTINE_DRILLING,2007-06-15,258.0,Unknown,40.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-16_EVT_ROUTINE_DRILLING,2007-06-16,225.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-17_EVT_ROUTINE_DRILLING,2007-06-17,80.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-18_EVT_ROUTINE_DRILLING,2007-06-18,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-19_EVT_ROUTINE_DRILLING,2007-06-19,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-20_EVT_ROUTINE_DRILLING,2007-06-20,180.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-21_EVT_ROUTINE_DRILLING,2007-06-21,250.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-22_EVT_ROUTINE_DRILLING,2007-06-22,225.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-23_EVT_ROUTINE_DRILLING,2007-06-23,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-24_EVT_ROUTINE_DRILLING,2007-06-24,261.0,Unknown,60.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-25_EVT_ROUTINE_DRILLING,2007-06-25,525.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-26_EVT_ROUTINE_DRILLING,2007-06-26,525.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-27_EVT_ROUTINE_DRILLING,2007-06-27,618.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-28_EVT_ROUTINE_DRILLING,2007-06-28,780.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-29_EVT_ROUTINE_DRILLING,2007-06-29,941.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-06-30_EVT_ROUTINE_DRILLING,2007-06-30,1262.0,Unknown,40.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-01_EVT_ROUTINE_DRILLING,2007-07-01,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-02_EVT_ROUTINE_DRILLING,2007-07-02,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-03_EVT_ROUTINE_DRILLING,2007-07-03,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-04_EVT_ROUTINE_DRILLING,2007-07-04,1073.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-05_EVT_ROUTINE_DRILLING,2007-07-05,257.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-06_EVT_ROUTINE_DRILLING,2007-07-06,335.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-07_EVT_ROUTINE_DRILLING,2007-07-07,536.0,utsira,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-08_EVT_ROUTINE_DRILLING,2007-07-08,1082.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-09_EVT_ROUTINE_DRILLING,2007-07-09,480.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-10_EVT_TIGHT_HOLE,2007-07-10,994.0,Unknown,4.0,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_2007-07-11_EVT_ROUTINE_DRILLING,2007-07-11,1002.0,utsira,40.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-12_EVT_ROUTINE_DRILLING,2007-07-12,812.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-13_EVT_ROUTINE_DRILLING,2007-07-13,812.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-14_EVT_TIGHT_HOLE,2007-07-14,1357.0,Unknown,56.0,0.0,0.0,EVT_TIGHT_HOLE,stuck_pipe,medium,real_volve,False,0.85
NO,NO_2007-07-15_EVT_ROUTINE_DRILLING,2007-07-15,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-16_EVT_ROUTINE_DRILLING,2007-07-16,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-17_EVT_ROUTINE_DRILLING,2007-07-17,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-18_EVT_ROUTINE_DRILLING,2007-07-18,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-19_EVT_ROUTINE_DRILLING,2007-07-19,1000.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-20_EVT_ROUTINE_DRILLING,2007-07-20,0.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-21_EVT_ROUTINE_DRILLING,2007-07-21,1461.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-22_EVT_ROUTINE_DRILLING,2007-07-22,1461.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-23_EVT_ROUTINE_DRILLING,2007-07-23,1546.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-24_EVT_ROUTINE_DRILLING,2007-07-24,1959.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-25_EVT_ROUTINE_DRILLING,2007-07-25,2150.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-26_EVT_ROUTINE_DRILLING,2007-07-26,2438.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-27_EVT_ROUTINE_DRILLING,2007-07-27,2505.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-28_EVT_ROUTINE_DRILLING,2007-07-28,1337.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-29_EVT_ROUTINE_DRILLING,2007-07-29,2513.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-30_EVT_ROUTINE_DRILLING,2007-07-30,25235.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-07-31_EVT_ROUTINE_DRILLING,2007-07-31,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-01_EVT_ROUTINE_DRILLING,2007-08-01,580.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-02_EVT_ROUTINE_DRILLING,2007-08-02,580.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-03_EVT_ROUTINE_DRILLING,2007-08-03,2182.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-04_EVT_ROUTINE_DRILLING,2007-08-04,2515.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-05_EVT_ROUTINE_DRILLING,2007-08-05,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-06_EVT_ROUTINE_DRILLING,2007-08-06,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-07_EVT_ROUTINE_DRILLING,2007-08-07,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-08_EVT_ROUTINE_DRILLING,2007-08-08,1327.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-09_EVT_ROUTINE_DRILLING,2007-08-09,1410.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-10_EVT_ROUTINE_DRILLING,2007-08-10,2450.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-11_EVT_ROUTINE_DRILLING,2007-08-11,3.0,Unknown,35.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-12_EVT_ROUTINE_DRILLING,2007-08-12,2640.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-13_EVT_ROUTINE_DRILLING,2007-08-13,2766.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-14_EVT_ROUTINE_DRILLING,2007-08-14,2872.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-15_EVT_ROUTINE_DRILLING,2007-08-15,2973.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-16_EVT_ROUTINE_DRILLING,2007-08-16,3030.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-17_EVT_ROUTINE_DRILLING,2007-08-17,3114.0,draupne,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-18_EVT_ROUTINE_DRILLING,2007-08-18,1033.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-19_EVT_ROUTINE_DRILLING,2007-08-19,3113.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-20_EVT_ROUTINE_DRILLING,2007-08-20,0.0,Unknown,4.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-21_EVT_ROUTINE_DRILLING,2007-08-21,3086.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-22_EVT_ROUTINE_DRILLING,2007-08-22,5.0,Unknown,6.0,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-23_EVT_ROUTINE_DRILLING,2007-08-23,3200.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-24_EVT_ROUTINE_DRILLING,2007-08-24,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-25_EVT_ROUTINE_DRILLING,2007-08-25,63.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-26_EVT_ROUTINE_DRILLING,2007-08-26,3520.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-27_EVT_ROUTINE_DRILLING,2007-08-27,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-28_EVT_ROUTINE_DRILLING,2007-08-28,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-29_EVT_ROUTINE_DRILLING,2007-08-29,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-30_EVT_ROUTINE_DRILLING,2007-08-30,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-08-31_EVT_ROUTINE_DRILLING,2007-08-31,798.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-01_EVT_ROUTINE_DRILLING,2007-09-01,1141.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-02_EVT_ROUTINE_DRILLING,2007-09-02,1650.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-03_EVT_ROUTINE_DRILLING,2007-09-03,2408.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-04_EVT_ROUTINE_DRILLING,2007-09-04,100.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-05_EVT_ROUTINE_DRILLING,2007-09-05,2399.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-06_EVT_ROUTINE_DRILLING,2007-09-06,790.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-07_EVT_ROUTINE_DRILLING,2007-09-07,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-08_EVT_ROUTINE_DRILLING,2007-09-08,1590.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-09_EVT_STUCK_PIPE,2007-09-09,0.0,Unknown,,0.0,0.0,EVT_STUCK_PIPE,stuck_pipe,critical,real_volve,False,0.85
NO,NO_2007-09-10_EVT_ROUTINE_DRILLING,2007-09-10,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-11_EVT_ROUTINE_DRILLING,2007-09-11,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-12_EVT_ROUTINE_DRILLING,2007-09-12,100.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-13_EVT_ROUTINE_DRILLING,2007-09-13,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
NO,NO_2007-09-14_EVT_ROUTINE_DRILLING,2007-09-14,0.0,Unknown,,0.0,0.0,EVT_ROUTINE_DRILLING,none,none,real_volve,False,0.95
